movie_id,movie_name,year,certificate,runtime,genre,rating,description,director,director_id,star,star_id,votes,gross(in $)
tt3748528,Rogue One: A Star Wars Story,2016,PG-13,133 min,"Action, Adventure, Sci-Fi",7.8,"In a time of conflict, a group of unlikely heroes band together on a mission to steal the plans to the Death Star, the Empire's ultimate weapon of destruction.",Gareth Edwards,/name/nm2284484/,"Felicity Jones, 
Diego Luna, 
Alan Tudyk, 
Donnie Yen","/name/nm0428065/,/name/nm0526019/,/name/nm0876138/,/name/nm0947447/",647255.0,532177324.0
tt0088247,The Terminator,1984,R,107 min,"Action, Sci-Fi",8.1,"A human soldier is sent from 2029 to 1984 to stop an almost indestructible cyborg killing machine, sent from the same year, which has been programmed to execute a young woman whose unborn son is the key to humanity's future salvation.",James Cameron,/name/nm0000116/,"Arnold Schwarzenegger, 
Linda Hamilton, 
Michael Biehn, 
Paul Winfield","/name/nm0000216/,/name/nm0000157/,/name/nm0000299/,/name/nm0934902/",873696.0,38400000.0
tt0103064,Terminator 2: Judgment Day,1991,R,137 min,"Action, Sci-Fi",8.6,"A cyborg, identical to the one who failed to kill Sarah Connor, must now protect her 10-year old son John from an even more advanced and powerful cyborg.",James Cameron,/name/nm0000116/,"Arnold Schwarzenegger, 
Linda Hamilton, 
Edward Furlong, 
Robert Patrick","/name/nm0000216/,/name/nm0000157/,/name/nm0000411/,/name/nm0001598/",1107913.0,204843350.0
tt0111503,True Lies,1994,R,141 min,"Action, Comedy, Thriller",7.3,"A fearless, globe-trotting, terrorist-battling secret agent has his life turned upside down when he discovers his wife might be having an affair with a used-car salesman while terrorists smuggle nuclear war heads into the United States.",James Cameron,/name/nm0000116/,"Arnold Schwarzenegger, 
Jamie Lee Curtis, 
Tom Arnold, 
Bill Paxton","/name/nm0000216/,/name/nm0000130/,/name/nm0000792/,/name/nm0000200/",264372.0,146282411.0
tt1638355,The Man from U.N.C.L.E.,2015,PG-13,116 min,"Action, Adventure, Comedy",7.2,"In the early 1960s, CIA agent Napoleon Solo and KGB operative Illya Kuryakin participate in a joint mission against a mysterious criminal organization, which is working to proliferate nuclear weapons.",Guy Ritchie,/name/nm0005363/,"Henry Cavill, 
Armie Hammer, 
Alicia Vikander, 
Elizabeth Debicki","/name/nm0147147/,/name/nm2309517/,/name/nm2539953/,/name/nm4456120/",315020.0,45445109.0
tt4633694,Spider-Man: Into the Spider-Verse,2018,PG,117 min,"Animation, Action, Adventure",8.4,"Teen Miles Morales becomes the Spider-Man of his universe, and must join with five spider-powered individuals from other dimensions to stop a threat for all realities.","Bob Persichetti, 
Peter Ramsey, 
Rodney Rothman",/name/nm2130108/,"Shameik Moore, 
Jake Johnson, 
Hailee Steinfeld, 
Mahershala Ali","/name/nm0709056/,/name/nm0745247/,/name/nm4271336/,/name/nm2159926/,/name/nm2794962/,/name/nm0991810/",541462.0,190241310.0
tt1677720,Ready Player One,2018,PG-13,140 min,"Action, Adventure, Sci-Fi",7.4,"When the creator of a virtual reality called the OASIS dies, he makes a posthumous challenge to all OASIS users to find his Easter Egg, which will give the finder his fortune and control of his world.",Steven Spielberg,/name/nm0000229/,"Tye Sheridan, 
Olivia Cooke, 
Ben Mendelsohn, 
Lena Waithe","/name/nm4446467/,/name/nm4972453/,/name/nm0578853/,/name/nm2913119/",443870.0,137690172.0
tt0373889,Harry Potter and the Order of the Phoenix,2007,PG-13,138 min,"Action, Adventure, Family",7.5,"With their warning about Lord Voldemort's return scoffed at, Harry and Dumbledore are targeted by the Wizard authorities as an authoritarian bureaucrat slowly seizes power at Hogwarts.",David Yates,/name/nm0946734/,"Daniel Radcliffe, 
Emma Watson, 
Rupert Grint, 
Brendan Gleeson","/name/nm0705356/,/name/nm0914612/,/name/nm0342488/,/name/nm0322407/",590824.0,292004738.0
tt2873282,Red Sparrow,2018,R,140 min,"Action, Drama, Thriller",6.6,"Ballerina Dominika Egorova is recruited to 'Sparrow School,' a Russian intelligence service where she is forced to use her body as a weapon. Her first mission, targeting a C.I.A. agent, threatens to unravel the security of both nations.",Francis Lawrence,/name/nm1349376/,"Jennifer Lawrence, 
Joel Edgerton, 
Matthias Schoenaerts, 
Charlotte Rampling","/name/nm2225369/,/name/nm0249291/,/name/nm0774386/,/name/nm0001648/",189790.0,46874505.0
tt0145487,Spider-Man,2002,PG-13,121 min,"Action, Adventure, Sci-Fi",7.4,"After being bitten by a genetically-modified spider, a shy teenager gains spider-like abilities that he uses to fight injustice as a masked superhero and face a vengeful enemy.",Sam Raimi,/name/nm0000600/,"Tobey Maguire, 
Kirsten Dunst, 
Willem Dafoe, 
James Franco","/name/nm0001497/,/name/nm0000379/,/name/nm0000353/,/name/nm0290556/",826095.0,403706375.0
tt0090605,Aliens,1986,R,137 min,"Action, Adventure, Sci-Fi",8.4,"Fifty-seven years after surviving an apocalyptic attack aboard her space vessel by merciless space creatures, Officer Ripley awakens from hyper-sleep and tries to warn anyone who will listen about the predators.",James Cameron,/name/nm0000116/,"Sigourney Weaver, 
Michael Biehn, 
Carrie Henn, 
Paul Reiser","/name/nm0000244/,/name/nm0000299/,/name/nm0001343/,/name/nm0001663/",723705.0,85160248.0
tt2713180,Fury,2014,R,134 min,"Action, Drama, War",7.5,"A grizzled tank commander makes tough decisions as he and his crew fight their way across Germany in April, 1945.",David Ayer,/name/nm0043742/,"Brad Pitt, 
Shia LaBeouf, 
Logan Lerman, 
Michael Peña","/name/nm0000093/,/name/nm0479471/,/name/nm0503567/,/name/nm0671567/",500926.0,85817906.0
tt4425200,John Wick: Chapter 2,2017,R,122 min,"Action, Crime, Thriller",7.4,"After returning to the criminal underworld to repay a debt, John Wick discovers that a large bounty has been put on his life.",Chad Stahelski,/name/nm0821432/,"Keanu Reeves, 
Riccardo Scamarcio, 
Ian McShane, 
Ruby Rose","/name/nm0000206/,/name/nm1249052/,/name/nm0574534/,/name/nm3199307/",441113.0,92029184.0
tt0119116,The Fifth Element,1997,PG-13,126 min,"Action, Adventure, Sci-Fi",7.6,"In the colorful future, a cab driver unwittingly becomes the central figure in the search for a legendary cosmic weapon to keep Evil and Mr. Zorg at bay.",Luc Besson,/name/nm0000108/,"Bruce Willis, 
Milla Jovovich, 
Gary Oldman, 
Ian Holm","/name/nm0000246/,/name/nm0000170/,/name/nm0000198/,/name/nm0000453/",479782.0,63540020.0
tt1483013,Oblivion,2013,PG-13,124 min,"Action, Adventure, Sci-Fi",7.0,A veteran assigned to extract Earth's remaining resources begins to question what he knows about his mission and himself.,Joseph Kosinski,/name/nm2676052/,"Tom Cruise, 
Morgan Freeman, 
Andrea Riseborough, 
Olga Kurylenko","/name/nm0000129/,/name/nm0000151/,/name/nm2057859/,/name/nm1385871/",532260.0,89021735.0
tt0381061,Casino Royale,2006,PG-13,144 min,"Action, Adventure, Thriller",8.0,"After earning 00 status and a licence to kill, secret agent James Bond sets out on his first mission as 007. Bond must defeat a private banker funding terrorists in a high-stakes game of poker at Casino Royale, Montenegro.",Martin Campbell,/name/nm0132709/,"Daniel Craig, 
Eva Green, 
Judi Dench, 
Jeffrey Wright","/name/nm0185819/,/name/nm1200692/,/name/nm0001132/,/name/nm0942482/",664141.0,167445960.0
tt3890160,Baby Driver,2017,R,113 min,"Action, Crime, Drama",7.6,"After being coerced into working for a crime boss, a young getaway driver finds himself taking part in a heist doomed to fail.",Edgar Wright,/name/nm0942367/,"Ansel Elgort, 
Jon Bernthal, 
Jon Hamm, 
Eiza González","/name/nm5052065/,/name/nm1256532/,/name/nm0358316/,/name/nm2555462/",551316.0,107825862.0
tt0319262,The Day After Tomorrow,2004,PG-13,124 min,"Action, Adventure, Sci-Fi",6.4,"Jack Hall, paleoclimatologist, must make a daring trek from Washington, D.C. to New York City to reach his son, trapped in the cross-hairs of a sudden international storm which plunges the planet into a new Ice Age.",Roland Emmerich,/name/nm0000386/,"Dennis Quaid, 
Jake Gyllenhaal, 
Emmy Rossum, 
Dash Mihok","/name/nm0000598/,/name/nm0350453/,/name/nm0002536/,/name/nm0005231/",454986.0,186740799.0
tt1431045,Deadpool,2016,R,108 min,"Action, Comedy",8.0,"A wisecracking mercenary gets experimented on and becomes immortal but ugly, and sets out to track down the man who ruined his looks.",Tim Miller,/name/nm1783265/,"Ryan Reynolds, 
Morena Baccarin, 
T.J. Miller, 
Ed Skrein","/name/nm0005351/,/name/nm1072555/,/name/nm2554352/,/name/nm4534098/",1049045.0,363070709.0
tt0407304,War of the Worlds,2005,PG-13,116 min,"Action, Adventure, Sci-Fi",6.5,An alien invasion threatens the future of humanity. The catastrophic nightmare is depicted through the eyes of one American family fighting for survival.,Steven Spielberg,/name/nm0000229/,"Tom Cruise, 
Dakota Fanning, 
Tim Robbins, 
Miranda Otto","/name/nm0000129/,/name/nm0266824/,/name/nm0000209/,/name/nm0001584/",454606.0,234280354.0
tt0770828,Man of Steel,2013,PG-13,143 min,"Action, Adventure, Sci-Fi",7.1,An alien child is evacuated from his dying world and sent to Earth to live among humans. His peace is threatened when other survivors of his home planet invade Earth.,Zack Snyder,/name/nm0811583/,"Henry Cavill, 
Amy Adams, 
Michael Shannon, 
Diane Lane","/name/nm0147147/,/name/nm0010736/,/name/nm0788335/,/name/nm0000178/",777959.0,291045518.0
tt0458339,Captain America: The First Avenger,2011,PG-13,124 min,"Action, Adventure, Sci-Fi",6.9,"Steve Rogers, a rejected military soldier, transforms into Captain America after taking a dose of a ""Super-Soldier serum"". But being Captain America comes at a price as he attempts to take down a warmonger and a terrorist organization.",Joe Johnston,/name/nm0002653/,"Chris Evans, 
Hugo Weaving, 
Samuel L. Jackson, 
Hayley Atwell","/name/nm0262635/,/name/nm0915989/,/name/nm0000168/,/name/nm2017943/",853045.0,176654505.0
tt3315342,Logan,2017,R,137 min,"Action, Drama, Sci-Fi",8.1,"In a future where mutants are nearly extinct, an elderly and weary Logan leads a quiet life. But when Laura, a mutant child pursued by scientists, comes to him for help, he must get her to safety.",James Mangold,/name/nm0003506/,"Hugh Jackman, 
Patrick Stewart, 
Dafne Keen, 
Boyd Holbrook","/name/nm0413168/,/name/nm0001772/,/name/nm6748436/,/name/nm2933542/",772821.0,226277068.0
tt0448115,Shazam!,2019,PG-13,132 min,"Action, Adventure, Comedy",7.0,A newly fostered young boy in search of his mother instead finds unexpected super powers and soon gains a powerful enemy.,David F. Sandberg,/name/nm2497546/,"Zachary Levi, 
Mark Strong, 
Asher Angel, 
Jack Dylan Grazer","/name/nm1157048/,/name/nm0835016/,/name/nm4755508/,/name/nm6244013/",345790.0,140371656.0
tt0087469,Indiana Jones and the Temple of Doom,1984,PG,118 min,"Action, Adventure",7.5,"In 1935, Indiana Jones is tasked by Indian villagers with reclaiming a rock stolen from them by a secret cult beneath the catacombs of an ancient palace.",Steven Spielberg,/name/nm0000229/,"Harrison Ford, 
Kate Capshaw, 
Ke Huy Quan, 
Amrish Puri","/name/nm0000148/,/name/nm0001009/,/name/nm0702841/,/name/nm0700869/",495242.0,179870271.0
tt0416449,300,2006,R,117 min,"Action, Drama",7.6,King Leonidas of Sparta and a force of 300 men fight the Persians at Thermopylae in 480 B.C.,Zack Snyder,/name/nm0811583/,"Gerard Butler, 
Lena Headey, 
David Wenham, 
Dominic West","/name/nm0124930/,/name/nm0372176/,/name/nm0920992/,/name/nm0922035/",827767.0,210614939.0
tt0472043,Apocalypto,2006,R,139 min,"Action, Adventure, Drama",7.8,"As the Mayan kingdom faces its decline, a young man is taken on a perilous journey to a world ruled by fear and oppression.",Mel Gibson,/name/nm0000154/,"Gerardo Taracena, 
Raoul Max Trujillo, 
Dalia Hernández, 
Rudy Youngblood","/name/nm0850162/,/name/nm0874232/,/name/nm2199664/,/name/nm2199632/",316817.0,50866635.0
tt7798634,Ready or Not,2019,R,95 min,"Action, Comedy, Horror",6.8,A bride's wedding night takes a sinister turn when her eccentric new in-laws force her to take part in a terrifying game.,"Matt Bettinelli-Olpin, 
Tyler Gillett",/name/nm2366012/,"Samara Weaving, 
Adam Brody, 
Mark O'Brien, 
Henry Czerny","/name/nm2419470/,/name/nm3034977/,/name/nm0111013/,/name/nm1975628/,/name/nm0001089/",157715.0,28714231.0
tt2527338,Star Wars: The Rise Of Skywalker,2019,PG-13,141 min,"Action, Adventure, Fantasy",6.5,"In the riveting conclusion of the landmark Skywalker saga, new legends will be born-and the final battle for freedom is yet to come.",J.J. Abrams,/name/nm0009190/,"Daisy Ridley, 
John Boyega, 
Oscar Isaac, 
Adam Driver","/name/nm5397459/,/name/nm3915784/,/name/nm1209966/,/name/nm3485845/",458091.0,515202542.0
tt0372784,Batman Begins,2005,PG-13,140 min,"Action, Crime, Drama",8.2,"After training with his mentor, Batman begins his fight to free crime-ridden Gotham City from corruption.",Christopher Nolan,/name/nm0634240/,"Christian Bale, 
Michael Caine, 
Ken Watanabe, 
Liam Neeson","/name/nm0000288/,/name/nm0000323/,/name/nm0913822/,/name/nm0000553/",1482505.0,206852432.0
tt0417741,Harry Potter and the Half-Blood Prince,2009,PG,153 min,"Action, Adventure, Family",7.6,"As Harry Potter begins his sixth year at Hogwarts, he discovers an old book marked as ""the property of the Half-Blood Prince"" and begins to learn more about Lord Voldemort's dark past.",David Yates,/name/nm0946734/,"Daniel Radcliffe, 
Emma Watson, 
Rupert Grint, 
Michael Gambon","/name/nm0705356/,/name/nm0914612/,/name/nm0342488/,/name/nm0002091/",554044.0,301959197.0
tt0455944,The Equalizer,2014,R,132 min,"Action, Crime, Thriller",7.2,A man who believes he has put his mysterious past behind him cannot stand idly by when he meets a young girl under the control of ultra-violent Russian gangsters.,Antoine Fuqua,/name/nm0298807/,"Denzel Washington, 
Marton Csokas, 
Chloë Grace Moretz, 
David Harbour","/name/nm0000243/,/name/nm0190744/,/name/nm1631269/,/name/nm1092086/",377799.0,101530738.0
tt0117500,The Rock,1996,R,136 min,"Action, Adventure, Thriller",7.4,"A mild-mannered chemist and an ex-con must lead the counterstrike when a rogue group of military men, led by a renegade general, threaten a nerve gas attack from Alcatraz against San Francisco.",Michael Bay,/name/nm0000881/,"Sean Connery, 
Nicolas Cage, 
Ed Harris, 
John Spencer","/name/nm0000125/,/name/nm0000115/,/name/nm0000438/,/name/nm0817983/",342892.0,134069511.0
tt0093870,RoboCop,1987,R,102 min,"Action, Crime, Sci-Fi",7.6,"In a dystopic and crime-ridden Detroit, a terminally wounded cop returns to the force as a powerful cyborg haunted by submerged memories.",Paul Verhoeven,/name/nm0000682/,"Peter Weller, 
Nancy Allen, 
Dan O'Herlihy, 
Ronny Cox","/name/nm0000693/,/name/nm0000262/,/name/nm0641397/,/name/nm0001074/",263559.0,53424681.0
tt1232829,21 Jump Street,2012,R,109 min,"Action, Comedy, Crime",7.2,A pair of underachieving cops are sent back to a local high school to blend in and bring down a synthetic drug ring.,"Phil Lord, 
Christopher Miller",/name/nm0520488/,"Jonah Hill, 
Channing Tatum, 
Ice Cube, 
Brie Larson","/name/nm0588087/,/name/nm1706767/,/name/nm1475594/,/name/nm0001084/,/name/nm0488953/",566332.0,138447667.0
tt3480822,Black Widow,2021,PG-13,134 min,"Action, Adventure, Sci-Fi",6.7,Natasha Romanoff confronts the darker parts of her ledger when a dangerous conspiracy with ties to her past arises.,Cate Shortland,/name/nm0795153/,"Scarlett Johansson, 
Florence Pugh, 
David Harbour, 
Rachel Weisz","/name/nm0424060/,/name/nm6073955/,/name/nm1092086/,/name/nm0001838/",385960.0,183651655.0
tt9376612,Shang-Chi and the Legend of the Ten Rings,2021,PG-13,132 min,"Action, Adventure, Fantasy",7.4,"Shang-Chi, the master of weaponry-based Kung Fu, is forced to confront his past after being drawn into the Ten Rings organization.",Destin Daniel Cretton,/name/nm2308774/,"Simu Liu, 
Awkwafina, 
Tony Chiu-Wai Leung, 
Ben Kingsley","/name/nm4855517/,/name/nm5377144/,/name/nm0504897/,/name/nm0001426/",389332.0,224543292.0
tt0266697,Kill Bill: Vol. 1,2003,R,111 min,"Action, Crime, Drama",8.2,"After awakening from a four-year coma, a former assassin wreaks vengeance on the team of assassins who betrayed her.",Quentin Tarantino,/name/nm0000233/,"Uma Thurman, 
David Carradine, 
Daryl Hannah, 
Michael Madsen","/name/nm0000235/,/name/nm0001016/,/name/nm0000435/,/name/nm0000514/",1125303.0,70099045.0
tt1663202,The Revenant,2015,R,156 min,"Action, Adventure, Drama",8.0,A frontiersman on a fur trading expedition in the 1820s fights for survival after being mauled by a bear and left for dead by members of his own hunting team.,Alejandro G. Iñárritu,/name/nm0327944/,"Leonardo DiCaprio, 
Tom Hardy, 
Will Poulter, 
Domhnall Gleeson","/name/nm0000138/,/name/nm0362766/,/name/nm2401020/,/name/nm1727304/",814804.0,183637894.0
tt0062512,You Only Live Twice,1967,PG,117 min,"Action, Adventure, Thriller",6.8,"James Bond and the Japanese Secret Service must find and stop the true culprit of a series of space hijackings, before war is provoked between Russia and the United States.",Lewis Gilbert,/name/nm0318150/,"Sean Connery, 
Akiko Wakabayashi, 
Mie Hama, 
Tetsurô Tanba","/name/nm0000125/,/name/nm0906686/,/name/nm0357240/,/name/nm0848533/",111800.0,43084787.0
tt1840309,Divergent,2014,PG-13,139 min,"Action, Adventure, Mystery",6.6,"In a world divided by factions based on virtues, Tris learns she's Divergent and won't fit in. When she discovers a plot to destroy Divergents, Tris and the mysterious Four must find out what makes Divergents dangerous before it's too late.",Neil Burger,/name/nm1139726/,"Shailene Woodley, 
Theo James, 
Kate Winslet, 
Jai Courtney","/name/nm0940362/,/name/nm3772243/,/name/nm0000701/,/name/nm2541974/",466121.0,150947895.0
